name sample,ADP (mV),AHP (mV),AI,AP amplitude (mV),AP threshold (mV),AP width (ms),Max number of spikes,Input R (MOhm),Vm (mV),Latency (ms),Rheobase (pA),Sag ratio,Tau (ms),Cell type
11 23 2017 slice 2 cell 7,0.0,-8.859131485223768,136.4880350522414,81.99358731508255,-38.49603980779648,1.12000000000001,25,196.33557085692885,-76.70568154245612,98.68000000000002,40.0,1.0607360274504842,7.038731210357067,PYR
12 05 2016 slice 1 cell 6,0.0,-6.768461316823959,158.87706855791959,92.40523353219031,-44.21774297952652,1.600000000000018,18,240.29944142699253,-83.76968140542508,65.16,40.0,1.0402744218713935,16.666220157420724,PYR
12 05 2016 slice 4 cell 2,0.0,-2.1601133048534398,553.0800280800281,86.96352131664753,-28.103576973080635,1.4000000000000123,13,315.29334262013424,-47.775061100721366,101.32000000000002,61.81818181818181,1.0271736135190763,23.522297726162673,PYR
10 26 2016 slice 3 cell 7,0.0,-9.57244634628296,139.25972724983387,79.59801331162453,-37.35125437378883,1.1599999999999944,12,174.28348512947557,-65.05387715607883,61.08,125.45454545454548,1.0194112098251784,13.279356096908565,PYR
03 06 2017 slice 2 cell 7,0.0,-3.870602697134018,164.22580645161275,87.05655857920647,-31.236574053764343,1.2800000000000034,14,279.18458840250975,-62.77251637041569,43.24,84.76190476190476,1.0415671650179303,19.917738471203545,PYR
02 12 2017 slice 6 cell 7,0.0,-9.271204471588137,120.25500967927591,86.15981042385101,-40.3592586517334,1.3199999999999878,20,146.12440668046463,-77.0854611352086,154.68,40.0,1.1932405462508646,11.777052465666447,PYR
10 27 2016 slice 3 cell 3,0.0,-6.222892552614213,130.36936574011898,81.66160061955452,-39.776191115379326,1.12000000000001,18,252.7237690091132,-63.051915924549114,49.4,40.0,1.039521075693917,19.601971404785846,PYR
10 27 2016 slice 5 cell 6,0.0,-11.195212602615356,167.71425275825368,84.66694131493568,-43.067112565040595,1.2399999999999634,19,226.38651181757453,-76.70796550124881,200.32,25.45454545454546,1.0922223085762544,19.71944373750178,PYR
02 24 2017 slice 1 cell 3,0.0,-5.050241947174072,149.08660447557213,85.79551056027412,-33.4361232817173,1.600000000000018,10,248.4491918385029,-72.22432247936725,134.24000000000004,60.0,1.0055149953276774,23.865424080878547,PYR
01 27 2017 slice 2 cell 7,4.7687552869319925,-7.628515362739563,193.64947005771216,86.30624786019325,-34.343868494033806,1.5199999999999936,24,387.2828422635794,-77.81486526817082,108.36,20.0,1.062563727664415,19.433656867307924,PYR
10 27 2016 slice 3 cell 7,0.0,-7.789444178342818,142.765257174253,82.98562094569206,-43.72573643922806,1.119999999999982,28,301.3305324018002,-69.53484753310681,69.92000000000002,49.00000000000002,1.1761503559023887,20.431366911035962,PYR
05 11 2017 slice 5 cell 2,0.0,-11.893201619386673,136.25162736872565,86.6069570183754,-41.531369090080254,0.9600000000000164,15,146.2744894921779,-79.41377196252346,123.12,60.0,1.0649491750282143,10.950710325973844,PYR
10 27 2016 slice 4 cell 3,0.0,-9.709551930427553,170.86811132467932,82.78364315629004,-32.544780522584915,1.0400000000000131,19,203.91062337160102,-75.58956754803657,115.56000000000004,40.0,1.0549484064408992,13.126950586691244,PYR
04 03 2017 slice 4 cell 7,0.0,-5.9133097529411325,144.52043894838044,82.64337107539177,-47.441963106393814,0.920000000000004,17,339.5352401584387,-45.910562558621166,45.68,20.0,1.0136237963145005,25.15409971348211,PYR
02 12 2017 slice 5 cell 2,0.0,-2.515837550163269,220.88252758033158,87.5125788152218,-36.3600105047226,1.36,18,259.622387945652,-73.96540016055106,105.56000000000002,50.0,1.0604565995419526,14.708049953425071,PYR
12 05 2016 slice 1 cell 7,0.0,-6.50092214345932,180.94740301832368,88.32630142569542,-38.798928260803216,1.7599999999999838,11,238.90695640444764,-79.96882117271423,125.48,41.17647058823529,1.0290095361332312,24.626637893532592,PYR
05 10 2017 slice 4 cell 7,0.0,-9.280726313591003,235.39681189017492,85.65102145075798,-30.52094206213951,1.2000000000000066,14,287.78583607077604,-62.335898382365684,71.76000000000002,40.0,1.042744831494251,19.554962020106753,PYR
10 19 2016 slice 4 cell 6,0.0,-7.014039903879166,145.12637692338092,82.80932903289795,-42.06329584121704,1.2399999999999909,18,285.82157987356186,-71.2942724454403,64.84,35.0,1.083147291126781,19.742134644282427,PYR
11 23 2017 slice 1 cell 7,4.517272114753722,-10.39331778883934,176.692813009624,82.6994813978672,-35.629905760288246,1.0799999999999976,27,209.5158989876509,-74.92607806652785,112.48000000000002,40.0,1.0689919213309866,8.4113175166933,PYR
03 06 2017 slice 3 cell 7,0.0,-5.782905966043472,494.30875576036885,88.20873871445656,-39.97667506337166,1.1599999999999944,16,361.6199408024549,-66.57983818620443,87.08000000000001,54.285714285714285,1.0117475897467074,27.630684235293174,PYR
12 05 2016 slice 4 cell 3,0.0,-8.237492293119429,115.43247616224492,81.04665204882622,-36.63697838783264,1.4800000000000089,15,308.66701242327684,-65.2086921441555,51.60000000000001,20.0,1.1675562941997666,19.844738980691137,PYR
10 19 2016 slice 2 cell 6,0.0,-12.902867048978806,131.11831398206505,77.26792246103288,-42.15700551867485,1.119999999999982,10,171.03210151195518,-66.05463052034378,69.96000000000002,60.0,0.955304784224234,14.420268686858645,PYR
01 30 2017 slice 2 cell 7,0.0,-5.737129598855972,116.05078021787935,79.82345670461655,-41.492950171232216,1.3999999999999846,11,275.48490998148924,-70.01297527730465,54.60000000000001,40.0,1.0100043524487876,20.714794037941388,PYR
10 27 2016 slice 1 cell 7,0.0,-6.048053503036499,282.7259573322565,84.17798951268195,-34.74320471286774,1.160000000000022,16,192.57758839428428,-57.38472470730543,47.32,110.58823529411764,1.0191536048038006,15.958284495337374,PYR
10 20 2016 slice 4 cell 5,0.0,-9.067069739103315,143.73225200943347,85.25043725967406,-37.1001735329628,1.2000000000000066,25,276.78807945549505,-76.77708445399999,111.72,20.0,1.0193112291306898,19.800380707324035,PYR
10 19 2016 slice 2 cell 7,0.0,-8.588530123233795,241.9497677119628,76.65501907467842,-38.69928047060967,1.160000000000022,11,256.03173534572124,-62.158447022736084,64.36,60.0,0.960713804206484,20.44228372862323,PYR
12 05 2016 slice 1 cell 3,0.0,-12.189779430627825,134.96952982290966,85.5887718498707,-34.93332490324974,1.8800000000000483,13,345.88711364567286,-76.75049727886915,248.80000000000004,16.000000000000004,1.0406970391325547,22.473017752118224,PYR
05 11 2017 slice 2 cell 6,0.0,-8.859198540449142,126.06473671799885,86.32548153400421,-38.72466087341309,1.2399999999999909,16,242.37500438094142,-70.4625648844242,55.40000000000001,81.47368421052633,1.0225235820548435,15.924471033259517,PYR
03 15 2017 slice 1 cell 7,0.0,-8.161533623933794,220.1106895403859,89.15862068533897,-42.29732230305672,1.4800000000000089,11,154.68581622838968,-79.59851111233232,87.56,40.0,1.0429288782281478,24.343955795311704,PYR
01 19 2017 slice 2 cell 3,0.0,-12.318573892116547,109.52781959158165,83.29018205404282,-36.86435893177986,1.2800000000000034,18,359.63285739719873,-70.62913868024945,34.44,5.0,1.0789800126116278,16.025475243765985,PYR
05 11 2017 slice 1 cell 7,0.0,-9.280726313591003,235.39681189017492,85.65102145075798,-30.52094206213951,1.2000000000000066,14,242.156436547637,-65.05498592421411,71.76000000000002,60.0,1.042744831494251,19.554962020106753,PYR
05 11 2017 slice 1 cell 6,0.0,-7.594596594572067,125.25468740530144,92.129185795784,-46.10664770007134,1.1599999999999944,25,296.6859760582448,-69.92649952113628,33.40000000000001,38.0,1.0140059347205428,19.648046930678927,PYR
11 08 2016 slice 1 cell 2,0.0,-0.8228160440921783,131.64444018256088,89.42217007279396,-55.70494011044502,1.7999999999999958,12,135.11907774209982,-81.22278807044029,30.079999999999995,140.0,1.003155866304365,8.043681055872662,PYR
09 04 2017 slice 4 cell 2,0.0,-12.981154024600984,158.79821473928655,85.18046140670776,-39.498083293437965,1.0000000000000009,31,236.8440237939359,-68.63570749759673,67.44,10.0,1.2487489761062234,21.912661208142577,MC
05 03 2017 slice 3 cell 7,0.0,-12.090016156435013,117.56470173712448,68.26126761734486,-40.72389379143715,0.7999999999999952,8,168.41831091046336,-65.25744551181793,128.20000000000002,80.0,1.20976286853654,16.864371156956317,MC
11 08 2016 slice 3 cell 2,0.0,-0.07930770516395569,128.9132470990765,80.39521425962448,-58.3140030503273,1.0000000000000009,14,237.8969857841732,-60.40124592274425,70.72,44.44444444444446,1.1469143363437442,13.495866345651278,MC
07 04 2017 slice 4 cell 7,0.0,-11.902652680873869,121.89496924586555,76.18183083832264,-46.29838094115257,0.6800000000000139,32,111.79631309211254,-65.21278348684311,140.68000000000004,73.82352941176471,1.2373703548434367,13.81647418074873,MC
09 04 2017 slice 4 cell 6,0.0,-17.324857413768772,114.57126749013386,72.3538175225258,-38.64145651459694,0.5999999999999894,31,219.75274670124045,-69.21494390010832,25.40000000000001,90.0,1.2306271722671838,13.382271059863758,MC
01 30 2017 slice 4 cell 3,0.0,-13.629164546728134,135.77876594661328,74.6792107820511,-50.63663795590401,1.119999999999982,14,152.99632325768468,-45.58788608431818,26.840000000000003,40.0,1.1287449283919644,15.089331057607234,MC
07 28 2017 slice 2 cell 3,0.0,-15.787579119205475,133.37409640545258,79.15978506207465,-45.636683702468865,0.6800000000000139,23,211.68496362864968,-53.958891753107316,40.40000000000003,90.0,1.1458796720609583,14.367986947982244,MC
07 18 2017 slice 2 cell 7,0.0,-16.869742423295975,124.34038362964368,72.49122485518457,-48.73314127326012,0.6400000000000017,28,262.782413840294,-75.0033060157299,52.84,20.0,1.0793173997845358,11.810135207792198,MC
08 01 2017 slice 2 cell 2,3.949187695980072,-15.490641817450525,122.97872340425535,64.36128728091717,-28.175728395581245,0.6000000000000172,34,247.19136324524877,-60.445418074429035,61.68000000000002,125.0,1.1570775443590704,18.035079278579108,MC
05 03 2017 slice 1 cell 7,0.0,-18.254343420267105,112.5633785579412,67.42129288613796,-42.066618800163276,0.7599999999999829,32,251.99859492480758,-61.01479805037379,46.6,70.0,1.2432967027525528,11.681418898502862,MC
10 26 2016 slice 4 cell 2,0.0,-10.029200464487076,123.82313913812712,82.01899379491806,-42.671438306570046,0.7599999999999829,28,163.3808439671993,-58.176102786064156,196.8,79.00000000000001,1.1930136103109137,19.146611362080602,MC
06 07 2017 slice 4 cell 6,0.0,-13.783052563667296,129.59543310995278,77.75447145104408,-46.013202518224716,0.6400000000000017,43,167.10641756653789,-75.0833885654807,49.48,110.0,1.0531583703978071,12.509361701776605,MC
10 27 2016 slice 5 cell 2,0.0,-11.868055909872055,136.09890850289725,77.72821560502051,-35.713430494070046,0.7199999999999984,18,163.4370724409818,-59.49415858089922,71.92000000000002,90.76923076923076,1.4174449427356222,25.2535070578917,MC
11 30 2016 slice 2 cell 2,0.0,-12.434441596269608,147.74523895077263,90.83122014999391,-35.471688956022255,0.920000000000004,23,298.9081900566817,-46.17289459258318,73.80000000000003,30.909090909090914,1.2983927474350336,20.719304405645577,MC
09 11 2017 slice 2 cell 2,6.552711129188538,-14.065168797969818,112.92847326745635,71.28794305026531,-40.18772393465042,0.7200000000000262,11,235.9756315946579,-58.84867594897747,78.72000000000001,40.000000000000014,1.2584649854261858,23.228321572456952,MC
05 08 2017 slice 4 cell 2,0.0,-12.945923954248428,129.52542372881362,77.67937518656255,-57.37831071019173,0.6400000000000017,42,238.1832095533609,-77.35342295154928,49.00000000000002,40.0,1.0634102211702576,11.979554067421565,MC
10 03 2017 slice 1 cell 2,0.0,-9.770967066287994,116.363515103011,81.89327828586102,-51.25516653060913,0.8399999999999797,19,294.49685826897604,-73.87656277060508,74.40000000000002,20.0,1.1539480744290065,21.60417794927774,MC
10 10 2017 slice 4 cell 2,1.2470819056034088,-15.246342867612839,114.85894379240116,79.05810698866844,-40.46226292848586,0.8400000000000074,27,234.69170404970643,-68.99153336316347,95.60000000000002,54.22222222222222,1.315094238181633,27.43748693511386,MC
08 22 2017 slice 2 cell 7,0.0,-13.644613325595856,113.08312245571562,80.54418116807938,-44.89768296480179,0.7599999999999829,31,229.66419357061386,-76.14359728634358,65.36,75.35135135135137,1.1635245400713343,13.431634259281225,MC
12 05 2016 slice 5 cell 7,0.0,-10.441258549690248,140.02534198048937,84.83778685331346,-43.62436383962631,0.9599999999999886,12,260.33062455058104,-46.878009954094885,63.0,31.42857142857143,1.1515946610830072,17.999999013016573,MC
08 22 2017 slice 4 cell 2,0.0,-12.246157974004744,126.34235468767851,71.71742990612985,-40.05277901887894,0.8000000000000229,10,276.79321205615986,-52.40748499572277,90.92,30.0,1.1262058380205389,22.090549500516246,MC
04 05 2017 slice 5 cell 2,0.0,-12.259211391210554,128.0079265748853,82.09940046072006,-39.94809836149216,0.7599999999999829,29,256.6518550217152,-58.44759209752082,72.24,23.594871794871796,1.1665368586369438,18.160464925553207,MC
08 21 2017 slice 1 cell 7,0.0,-11.303290724754332,95.5417859086336,79.50149849057199,-44.284626841545105,0.6799999999999862,14,307.41995766758924,-68.42430733174086,140.72,30.0,1.2050713643585356,19.398348157213483,MC
08 21 2017 slice 3 cell 2,0.0,-11.134300380945207,102.43457335753929,80.56161180138588,-36.200113594532006,0.7600000000000107,23,222.09048837423333,-59.256378877758976,112.0,50.270270270270274,1.2703956310742597,29.907947726324547,MC
08 01 2017 slice 2 cell 7,0.0,-11.343829333782196,115.70032573289892,73.26934114098549,-29.78154644370079,0.7199999999999984,15,202.88480646908297,-55.93651669666171,89.4,127.72727272727276,1.115033321334462,18.212542032817787,MC
10 27 2016 slice 2 cell 6,3.3369250595569615,-7.88319855928421,153.7967758011745,73.50055873394012,-40.72269052267074,0.7199999999999984,24,163.03044387698176,-56.60680958151816,64.24000000000002,80.0,1.0973829510236388,19.883337695926603,MC
06 16 2017 slice 2 cell 7,0.0,-16.059987246990207,137.82030620467356,73.33560287952423,-37.591230124235146,0.6799999999999862,19,205.65534333884716,-65.21894706144928,48.68,73.99999999999999,1.178372021530229,21.728290259658667,MC
04 17 2017 slice 1 cell 7,0.0,-11.803165078163149,111.80852140471613,76.41363888978958,-43.107371777296066,0.7599999999999829,24,151.0761127024888,-67.94498068243266,58.80000000000002,100.0,1.077543540144105,14.861545447243435,MC
07 06 2017 slice 1 cell 7,0.0,-13.50012794137001,121.70508082233593,76.73490419983864,-42.905446141958244,0.6799999999999862,28,212.51143741607655,-62.93965027511122,77.48000000000002,60.0,1.214001845588755,21.020945468943687,MC
03 28 2017 slice 6 cell 7,0.0,-12.367725372314453,129.79138321995467,73.01824539899827,-44.56320032477379,0.6799999999999862,43,247.3051657527686,-69.63584570974112,68.68000000000002,57.14285714285714,1.1208035876821743,10.626028435774193,MC
07 04 2017 slice 4 cell 2,0.0,-13.594388961791992,121.89233422842493,77.308539301157,-40.95700010657311,0.6800000000000139,41,180.0546758919954,-70.463919826746,58.12000000000001,114.94736842105264,1.1416947666023534,14.511444297957249,MC
06 15 2017 slice 1 cell 7,0.0,-16.11921191215515,131.10728062321652,68.62273067235947,-38.331441581249244,0.6000000000000033,26,124.90375153720379,-69.531616320312,16.560000000000006,220.0,1.130532855368345,9.872791745756524,MC
07 05 2017 slice 1 cell 2,0.0,-12.68545538187027,118.69016126711452,78.39207351207733,-40.357496589422226,0.7599999999999829,26,260.73718899488443,-65.88993292868139,154.12,30.00000000000001,1.264904690849752,21.412587407536307,MC
10 10 2017 slice 2 cell 2,3.3316127955913544,-11.967092752456665,130.10018279799618,78.92564684152603,-36.51950135827065,0.7999999999999952,28,250.3603864312172,-60.90096818447114,105.92000000000002,49.26829268292682,1.3540626373267821,33.213102907522696,MC
08 21 2017 slice 2 cell 2,3.067273646593094,-8.281271904706955,125.31855127457428,85.40740236639977,-41.88653454184532,0.7600000000000107,19,329.3067199736833,-67.37871603220702,80.28000000000002,20.0,1.0859436415491779,18.84589180435395,MC
06 15 2017 slice 2 cell 2,0.0,-10.814212262630463,107.39099401890098,76.8713541328907,-40.20103812217712,0.7199999999999984,10,207.99630415439609,-65.63582273125651,99.8,80.0,1.0943661239741145,18.609293592063786,MC
05 08 2017 slice 4 cell 7,0.0,-15.070006251335144,137.59390213194558,74.03389737010001,-37.39288821816445,0.6800000000000139,11,201.4179862886668,-64.95828299373386,51.52000000000001,87.27272727272727,1.1970686159763444,15.819883855624326,MC
05 03 2017 slice 1 cell 5,0.0,-15.456706285476685,122.58791049113636,87.18134835362434,-44.10231485962868,0.7600000000000107,22,613.0403204411268,-60.394773843586464,57.63999999999999,20.0,1.196353039065756,39.716898412102864,MC
07 04 2017 slice 3 cell 2,0.0,-18.216185271739963,114.314824248599,67.94166564941406,-35.675328224897385,0.5999999999999894,33,183.54446141421798,-64.17031153768299,76.16000000000003,160.0,1.0983377095801852,15.752796308188946,MC
07 04 2017 slice 2 cell 2,0.0,-15.024445950984955,114.35620049954113,64.14723210036755,-33.209666609764106,0.6400000000000017,43,211.34288400411597,-68.98678398251535,64.44,105.11111111111109,1.2105117382820196,15.536038109194124,MC
04 17 2017 slice 4 cell 7,0.0,-19.10797506570816,119.81017836687944,70.79069316387177,-35.784706473350525,0.6400000000000017,33,202.27695882320404,-77.81024493813513,22.60000000000001,148.0,1.1157792184543351,9.858398493308528,MC
07 12 2017 slice 1 cell 2,0.0,-11.335879564285278,121.57178180951516,80.63915371894835,-48.75500500202179,0.6400000000000017,52,280.5564840734005,-69.29589329481125,62.08,52.12121212121213,1.1359165109879228,15.278974200788555,MC
07 04 2017 slice 1 cell 2,3.684185445308685,-13.344556093215942,111.41752513342428,77.39583030343057,-40.1129089295864,0.5999999999999894,20,172.75514319539062,-66.04506243646146,59.2,60.0,1.1727853371061758,13.81261609068226,MC
11 01 2016 slice 1 cell 2,0.0,-11.016171425580977,140.22461406301332,74.06625524163245,-35.43773293495178,0.8800000000000197,8,189.27152648568145,-37.23789593398571,90.84,90.6896551724138,1.1377316133343365,16.322103916145732,MC
03 28 2017 slice 3 cell 7,0.0,-14.906920492649078,118.39821472848992,62.14236840605736,-38.375042378902435,0.6799999999999862,23,175.37822979688633,-67.7617708438635,111.44,102.43243243243242,1.0843618220906506,13.474841368955367,MC
02 09 2017 slice 3 cell 5,2.8856024146080017,-8.754577487707138,113.83655279601595,72.58611172437669,-37.81669586896896,0.8799999999999919,18,276.4229195863009,-57.2229437854886,50.00000000000002,51.93548387096776,1.116522686256958,23.871252218634204,MC
10 27 2016 slice 2 cell 2,0.0,-10.099042207002642,130.01032155617318,79.04037460684776,-33.380143344402306,0.7600000000000384,13,225.48140329122532,-50.0160731559992,186.76,69.33333333333334,1.0978556366953465,30.390328197018288,MC
03 23 2017 slice 1 cell 2,3.292538225650788,-18.991518765687946,102.7293027871971,75.40707662701605,-36.995451897382736,0.6799999999999862,28,305.9414846450091,-62.6824128177762,138.6,20.0,1.1340280953094628,15.101572072421341,MC
06 23 2017 slice 2 cell 2,0.0,-11.293437331914902,125.52927304235979,67.36413761973381,-36.95230558514596,0.7200000000000262,26,190.87062245607373,-67.82110871493818,72.88,123.04347826086956,1.1014552167229197,11.636200278732069,MC
01 30 2017 slice 4 cell 2,0.0,-18.494587391614914,117.43935212523651,65.76754339039326,-41.093241423368454,0.6799999999999862,35,293.98517300188536,-64.82971778064967,96.0,36.73469387755101,1.1146087051354905,17.189635998669356,MC
08 22 2017 slice 3 cell 2,0.0,-14.900848269462585,148.40642840642838,69.30636242032051,-32.059036195278175,0.7599999999999829,19,196.9405205845833,-63.4477064180374,80.4,109.78260869565216,1.2043081147282753,15.974913931577955,MC
03 29 2017 slice 2 cell 2,0.0,-17.188604921102527,115.1915668959778,67.88845174014568,-41.388686746358864,0.5999999999999894,26,197.90035574138176,-62.743913758099076,75.44000000000003,22.857142857142858,1.2441749079521218,16.343984492221313,MC
02 12 2017 slice 3 cell 7,0.0,-18.215641379356388,140.26308831306187,59.87066775560379,-42.24760830402374,0.4400000000000098,94,149.34723135828966,-69.64522740721704,11.2,180.0,1.0670670268383962,9.451956709584332,BC
05 10 2017 slice 2 cell 6,0.0,-18.09021830558777,117.91507970094513,65.18975645303726,-42.76224598288536,0.4800000000000082,99,194.87009001523262,-51.17783396527171,14.64,40.0,1.0352210756407836,8.730464284320439,BC
06 15 2017 slice 2 cell 7,0.0,-13.960942625999449,118.00563777307964,61.396388337016106,-33.31699967384339,0.6000000000000033,83,161.23593924939638,-76.18835350483656,12.200000000000005,200.0,1.015865274438187,3.5702400668353484,BC
06 16 2017 slice 2 cell 2,0.0,-22.514358162879944,105.7148738457918,59.21732075512409,-38.653422147035606,0.4799999999999943,55,104.12241302430628,-77.98060680180787,17.280000000000005,280.0,1.0361838823033815,6.449291412618813,BC
10 19 2016 slice 2 cell 2,0.0,-18.296699970960614,116.13566289825295,61.54917366802693,-39.21683505177498,0.439999999999996,110,104.53596837818633,-64.48896332114934,8.52,260.0,1.0253666393783378,6.6411071301147855,BC
09 04 2017 slice 1 cell 7,0.0,-11.795725673437119,159.7652518919451,81.56156539916992,-49.77657273411751,1.0399999999999854,26,410.44953083992,-79.20844296455383,50.52000000000001,28.0,1.1424903140602811,19.367754970390337,MC
05 16 2017 slice 1 cell 7,0.0,-19.379761070013046,110.10101010101008,68.3385320007801,-39.65049609541893,0.5200000000000066,51,126.21155104041095,-59.12680636793376,12.920000000000002,140.0,1.0365873580299083,7.748178864041868,BC
05 10 2017 slice 1 cell 7,0.0,-21.19191735982895,111.92626789776527,70.16199082136154,-44.76885497570038,0.5199999999999649,93,125.6652540117502,-68.36691669747235,424.68000000000006,130.0,1.029303217018816,8.216657716548143,BC
05 10 2017 slice 4 cell 2,0.0,-22.41822332143784,102.86478227654707,57.878339663147926,-41.80540144443511,0.439999999999996,111,123.66165281832231,-72.04343699127435,17.560000000000006,146.2962962962963,1.0896333607354554,5.690516473757856,BC
05 10 2017 slice 4 cell 3,0.0,-18.34671944379807,102.75012569130215,60.76812371611595,-40.02467542886735,0.5200000000000066,119,142.23765923082829,-75.07532825633885,12.800000000000004,209.37007874015742,1.031596394531833,5.615742667311936,BC
04 03 2017 slice 2 cell 2,0.0,-20.444765686988827,126.66001776247863,68.41273792088032,-37.89538890123367,0.5200000000000066,59,165.72824537754045,-70.2667587375641,14.6,172.19512195121948,1.0867032404577954,10.359283593648085,BC
10 19 2016 slice 4 cell 7,0.0,-19.83151212334633,117.96874999999993,61.54175847768784,-37.93298825621605,0.4799999999999943,95,104.17135936021809,-65.2507039898634,16.200000000000006,216.0,1.04760106845013,8.303284307385693,BC
10 19 2016 slice 3 cell 2,0.0,-13.31847533583641,108.64230225988709,72.29673489928246,-47.23537713289261,0.480000000000036,103,158.2330792248249,-62.82059611648322,377.88,76.0,1.0436426722250465,7.528002899148658,BC
07 05 2017 slice 2 cell 2,0.0,-20.697548985481266,105.50852388433113,59.98937413096428,-39.78712111711503,0.4400000000000098,104,190.32977673411384,-68.57749874472617,14.28,96.0,1.1374280574269051,7.377391884249518,BC
03 17 2017 slice 4 cell 7,0.0,-20.225003361701965,106.5291890814904,63.283491879701614,-39.286714047193534,0.5200000000000066,104,173.46508517861358,-73.85710947275163,12.160000000000005,80.0,1.0400776902805084,6.935729231789421,BC
08 22 2017 slice 3 cell 6,0.0,-23.70106801390648,122.95244209062216,65.44873490929604,-40.19607231020928,0.4799999999999943,113,184.65572336316117,-55.10604658365251,18.84000000000001,33.0,1.0331767330704105,6.192167974923255,BC
01 31 2017 slice 3 cell 7,0.0,-18.90721544623375,111.21200243881188,64.65456821024418,-38.51304203271866,0.5600000000000049,65,133.41284023225307,-61.902856371104725,17.280000000000005,120.0,1.0645841874101032,8.508658749324198,BC
05 10 2017 slice 2 cell 2,0.0,-17.902668565511703,111.00492814932718,62.88688071072102,-37.8006212413311,0.5199999999999927,92,166.39559730887422,-68.46822464525698,14.719999999999995,134.1818181818182,1.047002290623179,6.484050487583765,BC
10 19 2016 slice 1 cell 7,0.0,-18.09564232826233,119.6434909929896,59.78822708129883,-42.96819865703583,0.4799999999999943,117,92.21075274050241,-65.67448130816221,14.840000000000005,180.0,1.0608026397027135,7.1209830329192005,BC
03 06 2017 slice 1 cell 2,0.0,-18.348537385463715,125.06459948320392,64.10593166947365,-36.21531650424004,0.5200000000000066,63,114.06669269502159,-58.099696296453466,12.160000000000005,210.0,1.0723276373777748,9.308964161987081,BC
10 19 2016 slice 1 cell 2,0.0,-17.791744321584698,126.85289606640212,62.50661611557007,-32.229822129011154,0.439999999999996,129,101.41454400122164,-67.7531131118536,9.000000000000009,372.6666666666666,1.0510357139498254,7.0040952140884345,BC
05 16 2017 slice 5 cell 2,0.0,-25.318246334791183,112.42454383317335,62.465082854032524,-43.049950152635574,0.40000000000001146,129,164.05941043794158,-73.20286083191633,18.76,80.0,1.0969736843330244,4.780194136105333,BC
07 28 2017 slice 2 cell 7,0.0,-23.54905754327774,109.6635367762128,56.66240490972996,-28.10125052928925,0.5200000000000066,88,221.07897497713557,-61.868926783502104,22.00000000000001,95.44247787610622,1.0284708824989472,6.3350893857476445,BC
05 10 2017 slice 2 cell 4,0.0,-18.000002950429913,120.0750671010895,80.03124967217445,-35.124998539686196,0.40000000000001146,79,135.88131140172487,-74.3660563352704,10.400000000000006,260.0,1.0228060477554712,6.080402726417098,BC
02 24 2017 slice 1 cell 2,0.0,-17.599571496248245,114.78571428571422,73.29379767179489,-32.79470279812813,0.6000000000000033,53,189.00650046765801,-66.48828937262297,13.240000000000002,156.48351648351647,1.0261566020430977,9.625540380025473,BC
05 16 2017 slice 1 cell 2,0.0,-19.029282033443447,114.97530864197536,69.41550783813001,-39.25979509949684,0.4800000000000082,79,134.26543170213694,-65.16057269632816,9.2,200.0,1.0479869633645258,7.885804484295367,BC
04 28 2017 slice 2 cell 7,0.0,-21.737772971391678,107.18578728586935,68.73396225273609,-42.70273074507713,0.4799999999999943,97,157.38703116774562,-72.95278296828269,12.440000000000007,159.7058823529412,1.0243041669471475,6.5824203463171695,BC
10 19 2016 slice 2 cell 4,0.0,-20.37499845027924,139.64497041420125,87.93750032782555,-39.218749850988395,0.31999999999998696,115,101.64706157147884,-74.96187254905699,10.120000000000003,338.0,1.055420158917918,6.642216096702244,BC
10 31 2016 slice 2 cell 7,0.0,-19.01736482977867,104.14879835611559,74.13661479949951,-41.31800308823585,0.5199999999999927,78,227.75685046613208,-73.18262166947126,24.760000000000005,60.0,1.0635456599798736,7.585977316144701,BC
01 14 2017 slice 1 cell 7,0.0,-18.24931800365448,111.66757086667559,68.19269619882107,-40.688961744308465,0.5199999999999927,75,224.20534048974514,-68.9364468216896,27.840000000000003,40.0,1.088842773720342,11.26712679138754,BC
08 02 2017 slice 2 cell 2,0.0,-22.47882261872292,119.845461658842,56.14783614873886,-31.45229071378708,0.5600000000000049,76,158.0444498062135,-69.83100884854792,154.64,190.19512195121948,1.0530376056822153,10.663183896276145,BC
07 19 2017 slice 4 cell 6,0.0,-20.837936550378803,109.05483297743677,61.69652938842773,-43.77220943570137,0.439999999999996,126,151.62730570137498,-73.55761284023524,13.120000000000005,145.30612244897958,1.1173886536087454,8.305402672790331,BC
05 16 2017 slice 2 cell 7,0.0,-18.580015748739246,111.7799160032595,58.93448181450367,-37.90411353111267,0.439999999999996,133,107.87486775219445,-74.50375490695237,11.800000000000004,280.0,1.0625475147640981,5.551888419602343,BC
01 23 2017 slice 2 cell 6,0.0,-17.113428562879562,119.93686868686869,63.2969718426466,-38.06033357977867,0.5999999999999894,58,251.10617411136627,-67.24249844014646,14.32,90.0,1.0339021131999642,10.577750288041136,BC
07 05 2017 slice 2 cell 7,0.0,-17.856542021036148,114.95238095238098,65.34097157418728,-44.05711218714714,0.439999999999996,92,117.78470826148993,-71.48804307818413,9.080000000000004,229.3333333333333,1.0800515226463503,5.586054111313215,BC
