name sample,ADP (mV),AHP (mV),AI,AP amplitude (mV),AP threshold (mV),AP width (ms),Max number of spikes,Input R (MOhm),Vm (mV),Latency (ms),Rheobase (pA),Sag ratio,Tau (ms),Cell type,Good quality
20180626sample13,0.0,-6.1854831874370575,-0.03240697096123155,72.33209908008575,-37.928931415081024,0.920000000000004,21,377.96941045174987,-59.73163771480322,4.030339232246188,20.0,1.082899613991755,29.762173045917798,V1layer4,True
20180705sample2,2.3022890090942383,-12.920144945383072,0.2006068266823205,85.09593084454535,-37.060506641864784,0.8799999999999919,24,332.8502306925753,-50.57124768048525,4.274441423993944,3.999999999999992,1.199984883900325,25.642333438832182,V1layer4,True
20180919sample11,2.3532845079898834,-8.461069315671919,0.17052319396685653,85.74273809790611,-47.7144792675972,0.920000000000032,19,348.0568780899048,-64.94523529410363,5.003677813528757,0.0,1.1196988878551213,22.462966939736344,V1layer4,True
20180919sample13,0.0,-6.100840866565704,-0.06906847124754134,72.26433604955673,-38.05486485362053,0.920000000000004,10,363.59038084248704,-55.290256237983705,4.857328702370825,0.0,1.125876514535118,29.09107208963793,V1layer4,True
20180920sample3,0.0,-13.651374727487564,0.30512102948169917,75.99187642335892,-36.790750920772545,0.8800000000000197,8,329.2417334796241,-49.458307886123656,3.1830413718589847,26.666666666666693,1.1361878977307662,23.92131673946319,V1layer4,True
20180703sample2,0.0,-6.9569945335388175,-6.907755278982137,72.90799543261528,-42.10934042930603,1.0000000000000009,2,338.16636016902834,-50.125916491448876,3.025291075795536,20.0,1.0594304332707007,26.11219563598995,V1layer4,False
20180919sample9,0.0,-13.001337647438051,0.19877815211032063,80.05982637405396,-43.91384869813919,0.7199999999999984,37,267.118888322264,-61.39123253375292,3.521643534738023,32.45283018867925,1.139747025359477,12.969348242900484,V1layer4,True
20180919sample16,0.0,-11.542413383722305,0.14772978438663806,79.06528934836388,-36.966238170862205,0.8800000000000197,21,298.3840336253246,-55.55995007455349,4.277221520307756,20.0,1.0964769133534542,26.388712990755838,V1layer4,True
20180604sample2,2.792712301015854,-12.563817203044893,0.0823376274023638,83.81762728095055,-34.790720790624626,0.8800000000000197,21,311.8634809789558,-57.36597976237535,4.696472344394878,20.0,1.0847180494811437,20.21282275410808,V1layer4,True
20180605sample5,0.0,-14.14031907916069,0.11033658408379855,88.3956216275692,-33.523041754961014,0.8799999999999919,20,345.7063004809121,-57.84493281841278,4.232365860119475,20.0,1.1991658285013889,23.96315967857613,V1layer4,True
20180626sample12,4.0661394596099845,-12.390941381454468,0.16606073731661763,83.10556039214134,-40.72441533207893,0.7199999999999984,33,377.5152237340808,-54.97062782794237,4.473693823199706,8.571428571428584,1.2111465978080969,21.6994723507947,V1layer4,True
